file_index,file_name,page_index,page_count,filename_number,crop_number_guess,text_number_guess,date_guess,title_guess,crop_text,text_path,crop_path,page_path
4,甲11 携帯電話機精査報告書 20260228 ＠署名要確認.pdf,3,51,11,2,1,,供述調書,"裏付ける外事、義理事の画像
用状況
(資料 2 のとおり)",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/04_11_20260228_p003.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/04_11_20260228_p003_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/04_11_20260228_p003.png
4,甲11 携帯電話機精査報告書 20260228 ＠署名要確認.pdf,4,51,11,,1,,,)                                            -,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/04_11_20260228_p004.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/04_11_20260228_p004_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/04_11_20260228_p004.png
4,甲11 携帯電話機精査報告書 20260228 ＠署名要確認.pdf,5,51,11,15,1,20260228,,"B46 IPhone 15, 356925798840292
o
]バティ",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/04_11_20260228_p005.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/04_11_20260228_p005_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/04_11_20260228_p005.png
4,甲11 携帯電話機精査報告書 20260228 ＠署名要確認.pdf,6,51,11,15,2,20260228,,"846 iPhone 15, 356925798840292
3188932

VEU: 電話)

3461181

:リ: 電話)

5960397",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/04_11_20260228_p006.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/04_11_20260228_p006_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/04_11_20260228_p006.png
4,甲11 携帯電話機精査報告書 20260228 ＠署名要確認.pdf,7,51,11,15,2,20260228,,"846 iPhone 15, 356925798840292

リ: 電話)

2122445

BGR (XEU: 電話)

7908082

メモリ: 電話)                                                        |",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/04_11_20260228_p007.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/04_11_20260228_p007_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/04_11_20260228_p007.png
4,甲11 携帯電話機精査報告書 20260228 ＠署名要確認.pdf,8,51,11,15,4,20260228,,"846 iPhone 15, 356925798840292

3643974
(モリ: 電話)

4252955

CEU: 電話)

3400557",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/04_11_20260228_p008.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/04_11_20260228_p008_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/04_11_20260228_p008.png
4,甲11 携帯電話機精査報告書 20260228 ＠署名要確認.pdf,9,51,11,,1,,,,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/04_11_20260228_p009.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/04_11_20260228_p009_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/04_11_20260228_p009.png
4,甲11 携帯電話機精査報告書 20260228 ＠署名要確認.pdf,10,51,11,,1,,,"ヽ
)",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/04_11_20260228_p010.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/04_11_20260228_p010_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/04_11_20260228_p010.png
4,甲11 携帯電話機精査報告書 20260228 ＠署名要確認.pdf,11,51,11,,10,,,|  >  (,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/04_11_20260228_p011.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/04_11_20260228_p011_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/04_11_20260228_p011.png
4,甲11 携帯電話機精査報告書 20260228 ＠署名要確認.pdf,12,51,11,56,2,20260226,,"a 56 ED
ie
=   aon

>           3 oes",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/04_11_20260228_p012.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/04_11_20260228_p012_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/04_11_20260228_p012.png
4,甲11 携帯電話機精査報告書 20260228 ＠署名要確認.pdf,13,51,11,6,1,,,"6  Pos
*",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/04_11_20260228_p013.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/04_11_20260228_p013_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/04_11_20260228_p013.png
4,甲11 携帯電話機精査報告書 20260228 ＠署名要確認.pdf,14,51,11,,,,,,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/04_11_20260228_p014.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/04_11_20260228_p014_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/04_11_20260228_p014.png
4,甲11 携帯電話機精査報告書 20260228 ＠署名要確認.pdf,15,51,11,,,,,"ee
Be",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/04_11_20260228_p015.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/04_11_20260228_p015_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/04_11_20260228_p015.png
4,甲11 携帯電話機精査報告書 20260228 ＠署名要確認.pdf,16,51,11,,,,,,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/04_11_20260228_p016.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/04_11_20260228_p016_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/04_11_20260228_p016.png
4,甲11 携帯電話機精査報告書 20260228 ＠署名要確認.pdf,17,51,11,,,,,"aaa
っ< .   ーー                 |",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/04_11_20260228_p017.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/04_11_20260228_p017_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/04_11_20260228_p017.png
4,甲11 携帯電話機精査報告書 20260228 ＠署名要確認.pdf,18,51,11,,,,,)                ae Bi          に  に4,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/04_11_20260228_p018.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/04_11_20260228_p018_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/04_11_20260228_p018.png
4,甲11 携帯電話機精査報告書 20260228 ＠署名要確認.pdf,19,51,11,,,,,"\
¥",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/04_11_20260228_p019.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/04_11_20260228_p019_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/04_11_20260228_p019.png
4,甲11 携帯電話機精査報告書 20260228 ＠署名要確認.pdf,20,51,11,,1,,,(momo,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/04_11_20260228_p020.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/04_11_20260228_p020_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/04_11_20260228_p020.png
4,甲11 携帯電話機精査報告書 20260228 ＠署名要確認.pdf,21,51,11,,1,,,,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/04_11_20260228_p021.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/04_11_20260228_p021_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/04_11_20260228_p021.png
4,甲11 携帯電話機精査報告書 20260228 ＠署名要確認.pdf,22,51,11,,1,,,"\

ee

Mes stag eae

eee.         al
aie S55                  |
oe

ae
pete ae                 |
(eeceio see           —
Sear",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/04_11_20260228_p022.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/04_11_20260228_p022_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/04_11_20260228_p022.png
4,甲11 携帯電話機精査報告書 20260228 ＠署名要確認.pdf,23,51,11,3,1,,,"-
3",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/04_11_20260228_p023.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/04_11_20260228_p023_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/04_11_20260228_p023.png
4,甲11 携帯電話機精査報告書 20260228 ＠署名要確認.pdf,24,51,11,,1,,,切り取り,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/04_11_20260228_p024.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/04_11_20260228_p024_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/04_11_20260228_p024.png
4,甲11 携帯電話機精査報告書 20260228 ＠署名要確認.pdf,25,51,11,,4,,,},/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/04_11_20260228_p025.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/04_11_20260228_p025_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/04_11_20260228_p025.png
4,甲11 携帯電話機精査報告書 20260228 ＠署名要確認.pdf,26,51,11,,,,,切り取り,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/04_11_20260228_p026.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/04_11_20260228_p026_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/04_11_20260228_p026.png
4,甲11 携帯電話機精査報告書 20260228 ＠署名要確認.pdf,27,51,11,,,,,,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/04_11_20260228_p027.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/04_11_20260228_p027_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/04_11_20260228_p027.png
4,甲11 携帯電話機精査報告書 20260228 ＠署名要確認.pdf,28,51,11,,1,,,"切り取り
bs
ae",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/04_11_20260228_p028.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/04_11_20260228_p028_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/04_11_20260228_p028.png
4,甲11 携帯電話機精査報告書 20260228 ＠署名要確認.pdf,29,51,11,3,1,,,"3
/",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/04_11_20260228_p029.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/04_11_20260228_p029_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/04_11_20260228_p029.png
4,甲11 携帯電話機精査報告書 20260228 ＠署名要確認.pdf,30,51,11,,1,,,,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/04_11_20260228_p030.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/04_11_20260228_p030_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/04_11_20260228_p030.png
4,甲11 携帯電話機精査報告書 20260228 ＠署名要確認.pdf,31,51,11,,1,,,,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/04_11_20260228_p031.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/04_11_20260228_p031_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/04_11_20260228_p031.png
4,甲11 携帯電話機精査報告書 20260228 ＠署名要確認.pdf,32,51,11,,,,,"eae   本US
=
few Year    i",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/04_11_20260228_p032.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/04_11_20260228_p032_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/04_11_20260228_p032.png
4,甲11 携帯電話機精査報告書 20260228 ＠署名要確認.pdf,33,51,11,,3,,,\                        ・,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/04_11_20260228_p033.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/04_11_20260228_p033_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/04_11_20260228_p033.png
4,甲11 携帯電話機精査報告書 20260228 ＠署名要確認.pdf,34,51,11,,,,,,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/04_11_20260228_p034.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/04_11_20260228_p034_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/04_11_20260228_p034.png
4,甲11 携帯電話機精査報告書 20260228 ＠署名要確認.pdf,35,51,11,15,34,20260228,,"846 iPhone 15, 356925798840292

,やらないとならな

)てるんで動かない                                                 送信メー

, ありがとうござ                                                    ル

1玉の実家にいます                                                aBx~

・おはようござい                  ュー

bりません ! ばあ                                                   ae

*買ってやりました

) 良い事です 5B                                                    set
5ろう",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/04_11_20260228_p035.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/04_11_20260228_p035_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/04_11_20260228_p035.png
4,甲11 携帯電話機精査報告書 20260228 ＠署名要確認.pdf,36,51,11,15,34,20260228,,"1846 iPhone 15, 356925798840292

ミす 走りません

褒は必ず返します

ヵは傷を治したいで

ょりきついです 信                      送信メー

\ 今はそっとして                                                       ル

します ROB

Itt 真面目

いきます

ド生きてます                                                          aon
送信メー

th                                                                      iL",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/04_11_20260228_p036.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/04_11_20260228_p036_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/04_11_20260228_p036.png
4,甲11 携帯電話機精査報告書 20260228 ＠署名要確認.pdf,37,51,11,,,,,),/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/04_11_20260228_p037.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/04_11_20260228_p037_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/04_11_20260228_p037.png
4,甲11 携帯電話機精査報告書 20260228 ＠署名要確認.pdf,38,51,11,,15,,,"PU Imus 1U, つぴリウスソ? どりロビマソマン

な 走りません

絡は必ず返します

は傷を治したいで

りきついです 信                                                   送信メー
今はそをっとして                                                     ル

いします ROB

ty HA

いきます

」                            送信メー",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/04_11_20260228_p038.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/04_11_20260228_p038_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/04_11_20260228_p038.png
4,甲11 携帯電話機精査報告書 20260228 ＠署名要確認.pdf,39,51,11,19,1,,,"i@0 IビHOTG 19, 〇OO9Z〇7 OO+りZZ

神宮司さんに送

ですが、今準備和                                             ae
ab                                                           Ba
! ! 出発したら                                    wk
きます! !                                                      aR

!                                  -                              Bae",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/04_11_20260228_p039.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/04_11_20260228_p039_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/04_11_20260228_p039.png
4,甲11 携帯電話機精査報告書 20260228 ＠署名要確認.pdf,40,51,11,,1,,,"ら合流な                    aa
COBMBWNE

:に到着していて                 Bee
もう一度連絡致し                ER
予定になっており                ae
に移動します !                 a
いします!",/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/texts/04_11_20260228_p040.txt,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/topright/04_11_20260228_p040_topright.png,/Users/kometaninaoki/law-secretary/generated/kou_evidence_page_scan/pages/04_11_20260228_p040.png
